time,t2m,d2m,strd,tp,sp,ssrd,Ws
23-Jun-2019 08:00:00,287.521098893191,286.160986997271,10181462.4780378,0.00590362308473893,63915.0849347251,10830053.8867441,1.21995057766974
23-Jun-2019 09:00:00,287.130640072029,285.892945463129,11474649.4892955,0.00673544473268647,63834.2776436347,11743392.1036424,1.20065472533054
23-Jun-2019 10:00:00,285.917214197031,285.171179991305,12717123.2844254,0.00713980247821655,63867.7151433963,12314090.7723437,1.02422628988585
23-Jun-2019 11:00:00,285.396101847249,285.037907943603,13951144.8768674,0.00744018251775316,63876.0745183367,12549311.1695787,1.00752607104034
23-Jun-2019 12:00:00,285.071720672745,284.931589793189,15242381.3798125,0.00797740066538596,63906.7255597848,12593931.432286,0.839464606525944
23-Jun-2019 13:00:00,284.911031850189,284.82077932656,16528416.5272573,0.00827200416570073,63968.027642681,12595033.1671677,0.758694878938976
23-Jun-2019 14:00:00,284.777374792176,284.694994472549,17812501.1663895,0.00862437305823407,64003.3227813182,12595033.1671677,0.706539246124737
23-Jun-2019 15:00:00,284.712798910214,284.612635341947,19097235.9749592,0.00895363579387998,64014.468614572,12595033.1671677,0.590268175880679
23-Jun-2019 16:00:00,284.610678910833,284.52578389513,20381970.7835289,0.009155814666645,63992.1769480643,12595033.1671677,0.47911349392815
23-Jun-2019 17:00:00,284.666244204614,284.572204496015,21660203.8977233,0.00928867506874775,63942.9495178598,12595033.1671677,0.414375405637686
23-Jun-2019 18:00:00,284.586650675685,284.50032743658,22943638.3674179,0.0093637700786319,63897.4373654065,12595033.1671677,0.37476429564216
23-Jun-2019 19:00:00,284.311827736174,284.227793586223,24212118.9400493,0.00954861933373136,63889.0779904662,12595033.1671677,0.168000947523799
23-Jun-2019 20:00:00,284.362887735865,284.203834566412,25494253.0708689,0.0096410439612811,63862.1422267693,12595033.1671677,0.269161407592516
23-Jun-2019 21:00:00,284.259265971787,284.139444700668,26701617.7163719,0.0096930328142778,63838.9217408238,12595033.1671677,0.0743170316558135
23-Jun-2019 22:00:00,284.229230677852,284.100511293474,27902480.6674996,0.00973346858883081,63845.4234768886,12595033.1671677,0.204466801335415
23-Jun-2019 23:00:00,284.232234207245,284.07056251871,29085138.8743763,0.00977390436338382,63849.1387546398,12642958.63452,0.388333554429566
24-Jun-2019 00:00:00,285.121278907738,284.094521538522,30298355.0448171,0.00982589321638055,63905.7967403469,13016446.7594037,0.248211073702886
24-Jun-2019 01:00:00,286.062885372619,284.139444700668,1168813.73492363,5.19888529967039e-05,63916.9425736008,813631.210107882,0.771513560825795
24-Jun-2019 02:00:00,286.445835370297,284.633599484282,2384630.58311461,0.000132860402102725,63943.8783372976,1957232.01727374,1.11050936201382
24-Jun-2019 03:00:00,287.322865953216,285.928883992846,3612150.48118124,0.000323486196424055,63945.7359761733,3732126.91163231,1.2406122438244
24-Jun-2019 04:00:00,288.684966533195,286.786916389848,4832518.51543497,0.00118996707970276,63961.5259066162,5845805.28210215,1.33669461971599
24-Jun-2019 05:00:00,288.512263593065,287.305030193274,6097098.07144111,0.00242614647318037,63953.1665316758,7452134.73956632,1.29977069505533
24-Jun-2019 06:00:00,288.08125712509,286.839326745686,7389634.91326126,0.00337927544478694,63918.8002124764,9076091.9551371,1.28785486055719
24-Jun-2019 07:00:00,287.752370656495,286.432023408889,8695175.14383212,0.00428041556339681,63920.6578513521,10193251.1251431,1.07250632299034
24-Jun-2019 08:00:00,287.759879479979,286.283776973805,10004616.3910282,0.00486384602480447,63868.6439628341,11248713.1417759,1.14278670325202
24-Jun-2019 09:00:00,286.698131839356,285.277498141718,11314707.8076618,0.00554547765298372,63849.1387546398,11966493.4171791,1.10744635221053
24-Jun-2019 10:00:00,286.596011839975,285.57998076684,12620898.2076702,0.00621555620271927,63851.9252129533,12414348.646575,1.01568610001601
24-Jun-2019 11:00:00,286.079404784283,285.515590901096,13919286.5744282,0.00656792509525261,63889.0779904662,12681519.3553782,0.722993213531313
24-Jun-2019 12:00:00,285.385589494371,284.641086677973,15211173.2468108,0.0067469978111302,63865.8575045206,12747072.5808371,0.91411265417405
24-Jun-2019 13:00:00,284.992127143815,284.73692275722,16496558.224818,0.00718023825276956,63927.1595874168,12748174.3157188,0.795655963540278
24-Jun-2019 14:00:00,284.929053026551,284.840246030157,17785194.050013,0.0076134786944089,64018.1838923233,12748174.3157188,0.698654884731837
24-Jun-2019 15:00:00,284.897515967918,284.80430750044,19071879.3668953,0.00797162412616412,64003.3227813182,12748174.3157188,0.702622574654787
24-Jun-2019 16:00:00,284.905024791402,284.612635341947,20355964.0060275,0.00849151265613132,63989.3904897509,12748174.3157188,0.602452929351524
24-Jun-2019 17:00:00,284.65423008704,284.539260843774,21637447.9674096,0.00878033961722424,63981.0311148105,12748174.3157188,0.559429939721727
24-Jun-2019 18:00:00,284.501050087969,284.395506724905,22900727.1845406,0.00907494311753901,63953.1665316758,12748174.3157188,0.558122726266257
24-Jun-2019 19:00:00,284.265273030574,284.184367862815,24178960.298735,0.00991831784393027,63943.8783372976,12748174.3157188,0.615687325385069
24-Jun-2019 20:00:00,284.266774795271,284.158911404265,25450041.5491165,0.0108021283448746,63916.9425736008,12748174.3157188,0.5887699726005
24-Jun-2019 21:00:00,284.188683031038,284.106501048427,26726324.1549982,0.011801469630256,63924.3731291034,12748174.3157188,0.58948638059173
24-Jun-2019 22:00:00,284.155644207709,284.078049712401,28001956.5914425,0.0128470232294123,63923.4443096655,12748174.3157188,0.62052858988259
24-Jun-2019 23:00:00,284.173665384071,284.090029222307,29277589.0278867,0.013713504112691,63949.4512539245,12766903.8087071,0.637227277395484
25-Jun-2019 00:00:00,284.490537735091,284.325127104208,30552571.2948934,0.0144991134468637,63982.8887536861,12882585.9712816,0.722217562511383
25-Jun-2019 01:00:00,284.74733949824,284.560224986109,1276091.69211695,0.000560324304520216,64027.4720867015,285900.201791462,0.850203888401868
25-Jun-2019 02:00:00,284.948575967609,284.739917634696,2566678.02562449,0.00101667090304702,64023.7568089503,833462.437977809,1.01960596614554
25-Jun-2019 03:00:00,285.361561259223,284.783343358105,3857914.52856958,0.00166941983511698,64032.1161838906,1366702.12070254,1.13054316090561
25-Jun-2019 04:00:00,285.296985377261,284.919610283283,5162154.42026536,0.00241459339473665,64022.8279895124,2081177.19146079,0.982524181244966
25-Jun-2019 05:00:00,285.580818904953,285.311939232698,6457291.93983566,0.00354679508222083,63998.6786841291,2927309.58057772,1.19532087688873
25-Jun-2019 06:00:00,285.68444066903,285.573991011887,7747228.10390567,0.00430352172028425,63981.0311148105,3593859.18398364,1.11614383538947
25-Jun-2019 07:00:00,285.696454786605,285.136738900325,9026761.55697511,0.00495049411313234,63965.2411843675,4395371.31039323,0.962923882708134
25-Jun-2019 08:00:00,285.369070082707,284.855220417539,10309545.8572322,0.00536062839788426,63952.237712238,5131881.07878473,1.1415816087326
25-Jun-2019 09:00:00,284.568629499324,284.184367862815,11598181.6824272,0.00585741077096405,63919.7290319143,5535666.9129141,1.01821534908933
25-Jun-2019 10:00:00,284.765360674602,284.388019531213,12872513.7799963,0.00635419314404384,63934.5901429194,5877204.72622953,1.07134102335923
25-Jun-2019 11:00:00,284.314831265568,284.105003609689,14152047.2330658,0.0067469978111302,63942.9495178598,6003904.23762074,0.882435790241566
25-Jun-2019 12:00:00,284.205202442703,283.850439024191,15426379.3306349,0.00702427169377939,63970.8141009944,6055134.90961805,0.728214051678333
25-Jun-2019 13:00:00,284.148135384225,283.869905727788,16701361.5976416,0.0071455790174384,63964.3123649297,6056787.51194055,0.825869458740063
25-Jun-2019 14:00:00,284.152640678316,283.772572209803,17965941.1536478,0.00726110980187558,63991.2481286265,6056787.51194055,0.651633615190619
25-Jun-2019 15:00:00,284.140626560742,283.688715640463,19229870.5402164,0.00731309865487229,64002.3939618804,6056787.51194055,0.62609103985586
25-Jun-2019 16:00:00,284.121103619683,283.669248936866,20491199.2490348,0.00734198135098157,63975.4581981835,6056787.51194055,0.540183385225384
25-Jun-2019 17:00:00,284.089566561051,283.723156731442,21734323.2136023,0.00740552328242203,63921.5866707899,6056787.51194055,0.396209744026971
25-Jun-2019 18:00:00,284.049018914238,283.696202834154,22978747.5170448,0.00743440597853132,63877.9321572123,6056787.51194055,0.355594966269441
25-Jun-2019 19:00:00,283.948400679554,283.829474881856,24227723.0065501,0.00759037253752148,63835.2064630725,6056787.51194055,0.26230681860431
25-Jun-2019 20:00:00,283.895838915167,283.802520984568,25471497.1405551,0.00777522179262094,63777.6196579276,6056787.51194055,0.329947472701261
25-Jun-2019 21:00:00,283.814743621541,283.72465417018,26703568.2246845,0.00782721064561764,63746.0397970417,6056787.51194055,0.319888419784885
25-Jun-2019 22:00:00,283.772694210031,283.675238691819,27920685.4117506,0.00797162412616412,63722.8193110961,6056787.51194055,0.221775687025702
25-Jun-2019 23:00:00,283.784708327605,283.694705395416,29159258.1902553,0.00817957953815099,63746.0397970417,6101407.77464788,0.25178191651958
26-Jun-2019 00:00:00,284.409442441465,283.649782233269,30376375.3773213,0.00826045108725701,63771.1179218628,6435233.44379167,0.138739290338544
26-Jun-2019 01:00:00,285.822603021134,283.604859071122,1192219.8346749,5.19888529967039e-05,63791.5519494949,697398.180092469,0.563580172900101
26-Jun-2019 02:00:00,286.821276544492,284.066070202495,2439244.81586758,0.00010975424521531,63763.6873663603,1817862.55474341,0.88347991132186
26-Jun-2019 03:00:00,287.753872421192,284.552737792418,3699273.18581096,0.000167519637433888,63736.7516026634,3384529.55646773,1.03318307240038
26-Jun-2019 04:00:00,288.223924771284,285.120267074205,4980757.14719302,0.000236838108096188,63705.1717417775,5305404.3226466,1.07177410715561
26-Jun-2019 05:00:00,288.96729829619,285.331405936295,6198524.50369661,0.000381251588642634,63683.8088947076,7648794.41594311,1.16880366696282
26-Jun-2019 06:00:00,289.168534765558,285.587467960531,7437097.28220133,0.00049678237307979,63633.6526450653,9899638.77917995,1.2545657421588
26-Jun-2019 07:00:00,288.699984180163,285.569498695672,8668518.19689317,0.000906916657831713,63604.8592424928,12357058.4327285,1.26664277297238
26-Jun-2019 08:00:00,288.715001827131,285.550031992075,9957804.19152564,0.00118419054048088,63559.3470900396,14388106.6870737,1.47726190026196
26-Jun-2019 09:00:00,287.690798303927,285.846524862244,11269195.9470343,0.00157121866834539,63527.7672291536,15441365.2339432,1.01128513545892
26-Jun-2019 10:00:00,287.564650069398,286.348166839549,12590990.4135436,0.00197557641387544,63524.9807708402,16030793.3956327,0.981517847498045
26-Jun-2019 11:00:00,287.033025366738,286.152002364841,13875725.2221133,0.00202178872765033,63509.1908403972,16291353.695146,0.884667379376104
26-Jun-2019 12:00:00,286.492390075898,285.795611945144,15183866.1304343,0.00212576643364376,63546.3436179101,16397671.1112264,0.873876433812989
26-Jun-2019 13:00:00,286.177019489574,285.723734885709,16472501.9556292,0.00230483914952137,63623.4356312492,16399874.5809897,0.734181684889218
26-Jun-2019 14:00:00,285.870659491431,285.532062727217,17775441.5084499,0.00257055995372682,63642.0120200057,16399874.5809897,0.733542448411529
26-Jun-2019 15:00:00,285.702461845392,285.521580656049,19077080.7223956,0.00285938691481974,63626.2220895627,16399874.5809897,0.517502802562969
26-Jun-2019 16:00:00,285.528257140565,285.43622664797,20380670.4446538,0.00302113001303175,63592.7845898011,16399874.5809897,0.459684324232882
26-Jun-2019 17:00:00,285.486207729056,285.383816292132,21683609.9974746,0.0031135546405815,63534.2689652184,16399874.5809897,0.311984558200948
26-Jun-2019 18:00:00,285.486207729056,285.335898252509,22991750.9057956,0.00317132003280007,63497.1161877055,16399874.5809897,0.301521006241276
26-Jun-2019 19:00:00,285.299988906655,285.205621082284,24271284.358865,0.00335039274867766,63432.098827058,16399874.5809897,0.229958851188473
26-Jun-2019 20:00:00,285.14831067228,285.049887453508,25520259.8483703,0.00348902969000225,63412.5936188638,16399874.5809897,0.122202044708396
26-Jun-2019 21:00:00,285.031173025932,284.922605160759,26784189.2349389,0.00359300739599572,63396.8036884208,16399874.5809897,0.314298700207777
26-Jun-2019 22:00:00,284.91553714428,284.792327990534,28014309.8107556,0.00372009125887657,63379.1561191022,16399874.5809897,0.304596685188541
26-Jun-2019 23:00:00,284.992127143815,284.684512401382,29223624.9645713,0.00380096280798259,63392.1595912317,16448350.9157829,0.301464262691922
27-Jun-2019 00:00:00,285.846631256283,284.455404274434,30381576.7328216,0.00389338743553233,63430.2411881824,16851585.8824714,0.234462716034212
27-Jun-2019 01:00:00,286.768714780105,284.376040021308,1138255.77135947,5.77653922185783e-05,63426.5259104311,810326.005462892,0.345837085651801
27-Jun-2019 02:00:00,288.350073005813,284.942071864356,2320263.80879862,0.000138636941324599,63450.6752158145,2465131.79772023,0.660270021690662
27-Jun-2019 03:00:00,288.668447121531,285.278995580457,3595896.24524286,0.000196402333543177,63424.6682715554,3872598.10904429,1.05878084341168
27-Jun-2019 04:00:00,289.468887704914,285.901930095558,4836419.53206018,0.00034659235331147,63425.5970909933,6173571.40939679,1.165848429361
27-Jun-2019 05:00:00,290.059081230748,286.986075742032,6091246.54650329,0.000652748932069958,63422.8106326798,8834812.01605298,1.28688399994654
27-Jun-2019 06:00:00,289.679134762463,287.194219726645,7330469.49444555,0.00198712949231916,63402.3766050477,11409015.5670578,1.26448722435981
27-Jun-2019 07:00:00,289.251131823881,286.750977860131,8630158.20007859,0.00251279456150824,63364.2950080971,13128823.7173332,1.08842581758463
27-Jun-2019 08:00:00,288.704489474253,286.198422965726,9968857.07196374,0.00344859391544924,63357.7932720323,14485610.2241008,1.1498772560089
27-Jun-2019 09:00:00,288.30051477082,286.193930649512,11293252.2162231,0.00363921970977057,63299.2776474496,15344412.5643569,1.07939584217843
27-Jun-2019 10:00:00,287.825957126637,286.150504926103,12640403.2907962,0.00397425898463832,63301.1352863252,15989478.3375704,1.30560269967917
27-Jun-2019 11:00:00,286.833290662066,285.987284103637,13946593.6908046,0.00481185717180777,63352.2203554054,16205418.3743763,1.11510700668467
27-Jun-2019 12:00:00,286.382761253033,286.300248799925,15269688.4961889,0.00589784654551706,63441.3870214362,16257199.9138144,0.785824159767669
27-Jun-2019 13:00:00,286.201047724722,286.110074080171,16589532.4543856,0.00687985821323295,63498.0450071433,16258301.6486961,0.87293138606551
27-Jun-2019 14:00:00,286.035853608077,285.948350696443,17905475.395957,0.00831821647947559,63555.6318122883,16258301.6486961,0.855374927943796
27-Jun-2019 15:00:00,285.890182432489,285.80759145505,19220768.1680909,0.00993564746159584,63566.7776455421,16258301.6486961,0.799090272046085
27-Jun-2019 16:00:00,285.597338316617,285.482647248855,20527608.7375368,0.0110620726098582,63538.9130624075,16258301.6486961,0.898530416363673
27-Jun-2019 17:00:00,285.472691846785,285.389806047085,21829898.12092,0.0122520396895609,63524.9807708402,16258301.6486961,0.780794231009909
27-Jun-2019 18:00:00,285.400607141339,285.317928987651,23130887.1654281,0.0133842413770451,63503.6179237703,16258301.6486961,0.769099507802803
27-Jun-2019 19:00:00,285.2789642009,285.142728655278,24441628.7514992,0.0143720295839828,63494.3297293921,16258301.6486961,0.835304746476141
27-Jun-2019 20:00:00,285.076225966835,284.850728101325,25743267.9654449,0.0152096277711523,63465.5363268196,16258301.6486961,0.752015815060422
27-Jun-2019 21:00:00,284.847957732924,284.763876654508,27046857.6877031,0.0159028124777752,63485.0415350138,16258301.6486961,0.757654700633361
27-Jun-2019 22:00:00,284.493541264485,284.411978551025,28342645.376711,0.0164515837038517,63473.89570176,16258301.6486961,0.814031981334713
27-Jun-2019 23:00:00,284.271280089361,284.190357617768,29630631.0324684,0.017173651106584,63541.6995207209,16270420.7323944,0.819666435102879
28-Jun-2019 00:00:00,284.33735773602,284.157413965527,30912114.9938504,0.0176242211658889,63589.0693120498,16395467.6414631,0.881875894180578
28-Jun-2019 01:00:00,284.807410086111,284.684512401382,1272190.67549174,0.000433240441639338,63620.6491729358,266068.973921534,0.890786499823698
28-Jun-2019 02:00:00,284.199195383916,283.80102354583,2550423.78968611,0.000687408167401093,63654.0866726973,765705.742755555,0.82765782574917
28-Jun-2019 03:00:00,284.78488361566,283.61534114229,3834508.4288183,0.000779832794950835,63640.15438113,1529208.01574779,1.05534489407425
28-Jun-2019 04:00:00,285.547780081624,284.119977997071,5118593.0679505,0.000866480883278703,63645.7272977569,2542253.23943662,1.11397297120821
28-Jun-2019 05:00:00,286.355729488491,284.662050820308,6387073.64058184,0.000993564746159581,63617.8627146223,3899590.61364503,1.34479421970682
28-Jun-2019 06:00:00,286.219068901084,284.75339458334,7673108.78802664,0.00136326325635849,63603.0016036172,5338456.36909648,1.42592586067614
28-Jun-2019 07:00:00,286.286648312439,284.777353603152,8941589.36065799,0.00172140868811368,63617.8627146223,7165132.8028932,1.3640165446741
28-Jun-2019 08:00:00,286.286648312439,284.93907698688,10215921.4582272,0.00185426909021644,63611.3609785576,8177076.29170036,1.27897543342345
28-Jun-2019 09:00:00,285.777550080231,284.379034898784,11512359.3166725,0.0020102356492066,63555.6318122883,8912484.3252102,1.2426072607541
28-Jun-2019 10:00:00,285.275960671507,283.85942365662,12797094.1252422,0.00220663798274978,63616.0050757467,9361992.15692857,1.06598898995883
28-Jun-2019 11:00:00,284.51907126433,283.432653616227,14073376.731124,0.00242614647318037,63660.5884087621,9535515.40079044,1.09863214620554
28-Jun-2019 12:00:00,284.292304795116,283.279914864928,15337956.2871301,0.00258211303217054,63698.6700057128,9612636.84250683,0.793693950578325
28-Jun-2019 13:00:00,284.124107149077,283.217022437922,16602535.8431363,0.00270342035582957,63725.6057694096,9614289.44482932,0.830155246630189
28-Jun-2019 14:00:00,283.900344209257,283.214027560446,17845659.8077038,0.00283050421871045,63786.9078523058,9614289.44482932,0.716296644387841
28-Jun-2019 15:00:00,283.313154212816,282.886088476775,19067978.3502701,0.00310200156213777,63802.6977827488,9614289.44482932,0.762686031117841
28-Jun-2019 16:00:00,283.268101271913,282.905555180372,20300049.4343995,0.00341393468011811,63829.6335464456,9614289.44482932,0.740734928929528
28-Jun-2019 17:00:00,283.144956566777,282.646498278659,21542523.2295294,0.00365654932743614,63787.8366717436,9614289.44482932,0.704474465940855
28-Jun-2019 18:00:00,282.913684803473,282.350005408491,22775244.4830963,0.00380096280798259,63759.0432691712,9614289.44482932,0.722448116226682
28-Jun-2019 19:00:00,282.937713038621,282.664467543518,24018368.4476638,0.00409556630829735,63729.3210471609,9614289.44482932,0.690615157872788
28-Jun-2019 20:00:00,282.86863186257,282.471297946287,25238736.4819175,0.00428041556339681,63691.2394502102,9614289.44482932,0.62773483927637
28-Jun-2019 21:00:00,282.802554215911,282.209246167098,26463655.702234,0.00432085133794982,63705.1717417775,9614289.44482932,0.47987234686636
28-Jun-2019 22:00:00,282.819073627576,282.096938261731,27684673.9059253,0.00433818095561539,63676.3783392051,9614289.44482932,0.472804136419027
28-Jun-2019 23:00:00,282.889656568325,281.891789154594,28897239.9069286,0.00434973403405911,63690.3106307724,9648994.09360169,0.632761550817722
29-Jun-2019 00:00:00,282.82207715697,282.248179574291,30112406.585682,0.0044479352008307,63733.0363249122,9887519.69548166,0.695194322271604
29-Jun-2019 01:00:00,283.841775386083,282.523708302125,1152559.49898525,3.46592353311359e-05,63766.4738246737,679219.554545034,0.783690387439412
29-Jun-2019 02:00:00,284.320838324355,282.549164760674,2352772.28067539,6.35419314404251e-05,63770.189102425,1591456.03656173,0.865402958413226
29-Jun-2019 03:00:00,284.888505379738,282.034045834725,3539331.50417728,0.000161743098212014,63762.7585469224,3012694.03390658,1.01741295565144
29-Jun-2019 04:00:00,286.225075959871,282.597082800298,4742144.96361757,0.000363921970977066,63758.1144497333,4649872.06805731,1.07249643658131
29-Jun-2019 05:00:00,286.884350661757,283.127176113629,5983318.41987243,0.00123040285425577,63738.6092415391,6331670.36491538,1.21180275583758
29-Jun-2019 06:00:00,286.720658309808,282.31706175625,7190683.06537546,0.00142680518779895,63733.0363249122,8248689.05900844,1.27608319348566
29-Jun-2019 07:00:00,286.74769007435,282.642005962444,8403899.23581631,0.00157699520756724,63763.6873663603,10094645.8532342,1.41310967999237
29-Jun-2019 08:00:00,286.107938313522,282.284118104009,9575504.56225489,0.00165786675667326,63768.3314635494,11481179.2018067,1.41679974457879
29-Jun-2019 09:00:00,285.818097727044,282.108917771637,10780268.5300078,0.00177339754111042,63719.1040333448,12813176.6737369,1.45801905582452
29-Jun-2019 10:00:00,284.751844792331,281.071192726047,11992834.5310111,0.00186582216866016,63772.0467413007,13616892.2699098,1.08132749522556
29-Jun-2019 11:00:00,283.880821268199,280.364401641606,13195647.9904514,0.00188315178632573,63791.5519494949,13912708.0856362,0.865607608328593
29-Jun-2019 12:00:00,283.284620683577,279.877734051683,14393260.0943914,0.00188892832554757,63796.196046684,14046018.0063174,0.820463838379201
29-Jun-2019 13:00:00,282.536741864582,279.492892295959,15531056.6100781,0.00190625794321314,63808.2706993757,14048772.3435216,0.722630391637924
29-Jun-2019 14:00:00,282.511211864736,279.521343631986,16671453.803515,0.00192358756087874,63915.0849347251,14048772.3435216,0.414920075841918
29-Jun-2019 15:00:00,282.553261276246,279.579743742776,17833306.5883906,0.00195247025698803,63972.6717398701,14048772.3435216,0.372948090788834
29-Jun-2019 16:00:00,282.487183629588,279.540810335582,18984106.492828,0.00198712949231916,63924.3731291034,14048772.3435216,0.424847251359069
29-Jun-2019 17:00:00,282.445134218078,279.530328264415,20120602.6696397,0.00205644796298146,63866.7863239584,14048772.3435216,0.303832009971543
29-Jun-2019 18:00:00,282.38356186551,279.567764232871,21284405.9628279,0.00227017991419021,63823.1318103808,14048772.3435216,0.45783647088395
29-Jun-2019 19:00:00,282.165805984477,279.29822525999,22442357.7310782,0.00236260454173995,63799.9113244353,14048772.3435216,0.552372596102473
29-Jun-2019 20:00:00,282.153791866903,279.280255995131,23631517.6323303,0.00240881685551481,63796.196046684,14048772.3435216,0.329545272374539
29-Jun-2019 21:00:00,282.039657749948,279.099065907806,24767363.6397044,0.00243192301240225,63790.6231300571,14048772.3435216,0.284782373146752
29-Jun-2019 22:00:00,282.044163044038,279.025691409633,25926615.7468298,0.00246080570851154,63779.4772968032,14048772.3435216,0.318424211430774
29-Jun-2019 23:00:00,282.110240690696,279.073609449257,27070913.9568919,0.00249546494384267,63809.1995188135,14076315.7155632,0.260295395896369
30-Jun-2019 00:00:00,282.610328334724,279.482410224792,28250971.4860185,0.00254167725761753,63861.2134073315,14331367.3406681,0.405816587411118
30-Jun-2019 01:00:00,283.068366567241,279.185917354623,1175315.42929898,4.62123137748571e-05,63877.0033377745,494678.961866539,0.606061624278189
30-Jun-2019 02:00:00,284.030997737877,279.380584390593,2294257.03129721,0.000115530784437157,63916.013754163,1509927.65531869,0.896359485611847
30-Jun-2019 03:00:00,284.987621849725,279.832810889536,3456759.9856103,0.000207955411986871,63912.2984764117,3126723.59415867,1.1598881961602
30-Jun-2019 04:00:00,285.418628317701,280.189201309233,4580902.94310882,0.000392804667086355,63912.2984764117,4923102.31870965,1.29868804494272
30-Jun-2019 05:00:00,285.504228905417,280.383868345203,5760310.30279783,0.000594983539851379,63883.5050738392,6739312.27113057,1.32491034826335
30-Jun-2019 06:00:00,285.483204199662,280.37787859025,6946869.52629973,0.000785609334172682,63873.2880600232,8524122.7794241,1.34850092360752
30-Jun-2019 07:00:00,285.795571256592,280.642925246915,8058659.26448507,0.00121884977581205,63904.8679209091,11141844.8582546,1.47419431486813
30-Jun-2019 08:00:00,285.606348904798,280.681858654109,9226363.57429845,0.00135748671713665,63871.4304211475,12965216.0874063,1.42811721805811
30-Jun-2019 09:00:00,285.478698905572,280.857058986481,10394718.0535494,0.00145568788390824,63903.0102820335,14520314.8728732,1.23677725704297
30-Jun-2019 10:00:00,284.87799302686,280.548586606407,11555270.4995498,0.00183693947255087,63888.1491710283,15392888.89915,1.02340742508799
30-Jun-2019 11:00:00,284.259265971787,280.303006653338,12716473.1149879,0.00205067142375961,63896.5085459687,15820912.900676,0.899878934068467
30-Jun-2019 12:00:00,283.463330682494,279.406040849142,13861421.4944875,0.00209688373753447,63929.9460457303,15959180.6283247,0.646325003512319
30-Jun-2019 13:00:00,283.098401861177,279.200891742006,15017422.7544253,0.00210266027675632,63988.461670313,15961384.098088,0.401255476503857
30-Jun-2019 14:00:00,283.089391272996,279.209876374435,16153918.9312369,0.00211421335520004,64033.0450033285,15961384.098088,0.404366861294564
30-Jun-2019 15:00:00,283.041334802699,279.227845639294,17272210.3637976,0.00217775528664049,64050.6925726471,15961384.098088,0.415689533450191
30-Jun-2019 16:00:00,282.892660097718,279.155968579859,18406105.8628592,0.00221241452197163,64049.7637532093,15961384.098088,0.306190126493791
30-Jun-2019 17:00:00,283.059355979061,279.280255995131,19589414.2391734,0.00243192301240225,64028.4009061394,15961384.098088,0.161337552170394
30-Jun-2019 18:00:00,283.063861273151,279.400051094189,20776623.6321128,0.00260521918905798,63996.8210452534,15961384.098088,0.310436331482681
30-Jun-2019 19:00:00,282.855115980299,278.760644752968,21946278.4502388,0.00266876112049841,63972.6717398701,15961384.098088,0.213206982337267
30-Jun-2019 20:00:00,282.847607156815,278.863968025905,23104230.2184892,0.00270919689505142,63942.9495178598,15961384.098088,0.281611137986517
30-Jun-2019 21:00:00,282.83108774515,278.97777337001,24264782.6644896,0.00280162152260116,63920.6578513521,15961384.098088,0.247542547503969
30-Jun-2019 22:00:00,282.796547157124,279.048152990707,25398678.1635512,0.00291715230703832,63926.230767979,15961384.098088,0.122259018282551
30-Jun-2019 23:00:00,282.973755391344,279.251804659105,26579385.8621153,0.00300380039536619,63936.447781795,15991130.9398929,0.255879204592706
01-Jul-2019 00:00:00,283.290627742365,279.795374921081,27743839.324741,0.00305001270914104,63984.7463925618,16252792.9742878,0.413232202791675
01-Jul-2019 01:00:00,284.229230677852,279.903190510233,1130453.73810904,2.88826961092892e-05,64006.1092396317,755790.128820591,0.672177564509812
01-Jul-2019 02:00:00,285.047692437596,280.485694179402,2272151.27042101,5.77653922185783e-05,64007.9668785073,1929688.64523217,0.897716015311689
01-Jul-2019 03:00:00,286.243097136232,281.349716331357,3386541.68635649,0.000259944264983603,64024.6856283881,3978364.65768391,1.26293557627457
01-Jul-2019 04:00:00,286.484881252414,281.71808626096,4556196.50448247,0.000623866235960668,64033.9738227663,5988479.94927746,1.44914305449828
01-Jul-2019 05:00:00,285.965270667328,282.745329235382,5785666.9108617,0.00113797822670603,64023.7568089503,7656506.56011475,1.30075375573856
01-Jul-2019 06:00:00,287.181700071719,283.258950722593,7011236.30061572,0.00143258172702079,63999.6075035669,9527252.38917797,1.18109365230552
01-Jul-2019 07:00:00,286.273132430168,283.296386691048,8269314.1622465,0.00183693947255087,64006.1092396317,10795900.1054125,1.21689849941517
01-Jul-2019 08:00:00,286.116948901703,282.857637140749,9503335.75468848,0.00204489488453774,63963.3835454919,12342185.0118261,1.18410326718143
01-Jul-2019 09:00:00,286.369245370762,282.904057741633,10747109.8886935,0.00215464912975305,63925.3019485412,13644986.5093922,1.41125137658016
01-Jul-2019 10:00:00,285.340536553468,282.260159084197,12005837.9197618,0.00220086144352791,63912.2984764117,14250940.6943067,0.997989490849751
01-Jul-2019 11:00:00,284.706791851427,281.782476126704,13244410.6982665,0.0022297441396372,63879.7897960879,14638200.5052111,0.924986553973929
01-Jul-2019 12:00:00,284.230732442548,281.574332142091,14434870.9383936,0.00225285029652464,63928.0884068547,14756637.0049899,0.56762476224125
01-Jul-2019 13:00:00,283.922870679709,281.544383367326,15657189.48096,0.00225862683574649,63949.4512539245,14758840.4747532,0.630121448002895
01-Jul-2019 14:00:00,283.838771856689,281.629737375405,16877557.5152137,0.00226440337496836,64018.1838923233,14758840.4747532,0.728552345981375
01-Jul-2019 15:00:00,283.636033622624,281.605778355593,18081021.1440915,0.00237993415940552,64048.8349337714,14758840.4747532,0.695757703673621
